system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,median_x,sh_x,q90_x,frac>0_x,variance_x,std_x,n_y,median_y,sh_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change,system_name
Brain_spinal_cord,BS_M20,BS_M3,Hindbrain,Astrocytes,Developmental progression,220.0,230.0,34,210,197367,0.2676795080484717,0.1944043477067215,0.5523602821486706,0.5204365471431395,0.0454577152440473,0.2132081500413323,109750,0.2745523602821487,0.2187713901149087,0.506800506420692,0.6340501138952164,0.0371565125437079,0.1927602462742458,0.024367,0.024367,0.1199,12.53,12.53,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M3,Spinal cord/r7/r8,Astrocytes,Developmental progression,242.0,230.0,222,210,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,109750,0.2745523602821487,0.2187713901149087,0.506800506420692,0.6340501138952164,0.0371565125437079,0.1927602462742458,0.018423,0.018423,0.0908,9.2,9.2,Brain_spinal_cord
Brain_spinal_cord,BS_M49,BS_M19,Spinal V2a interneurons,Glutamatergic neurons (after E13.0),Developmental progression,251.0,218.0,231,200,11065,0.0,0.126678959004791,0.4286277602523659,0.309263443289652,0.0377528422711689,0.194300906511444,570526,0.0,0.0596380055049316,0.3272870662460567,0.1757833998801106,0.0180647625616808,0.1344052177621122,0.067041,-0.067041,-0.4013,-52.92,52.92,Brain_spinal_cord
Brain_spinal_cord,BS_M47,BS_M19,Spinal V0 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,249.0,218.0,229,200,9397,0.0,0.1139799298319585,0.4152208201892744,0.2900925827391721,0.0327167303218624,0.1808776667304794,570526,0.0,0.0596380055049316,0.3272870662460567,0.1757833998801106,0.0180647625616808,0.1344052177621122,0.054342,-0.054342,-0.341,-47.68,47.68,Brain_spinal_cord
Brain_spinal_cord,BS_M3,BS_M28,Astrocytes,Multiciliated ependymal cells,Developmental progression,230.0,228.0,210,208,109750,0.2745523602821487,0.2187713901149087,0.506800506420692,0.6340501138952164,0.0371565125437079,0.1927602462742458,10452,0.0,0.1327805232778467,0.3172183034906854,0.4428817451205511,0.0260973117280394,0.1615466240069392,0.085991,-0.085991,-0.4835,-39.31,39.31,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M45,Spinal cord/r7/r8,Spinal dI5 interneurons,Developmental progression,242.0,247.0,222,227,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,39157,0.0,0.0908732471376854,0.4081230283911672,0.2273922925658247,0.0287575125211499,0.1695804013474136,0.109475,-0.109475,-0.5692,-54.64,54.64,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M44,Spinal cord/r7/r8,Spinal dI4 interneurons,Developmental progression,242.0,246.0,222,226,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,38632,0.0,0.0685788652515395,0.3876182965299685,0.1727324497825637,0.023075199587104,0.1519052322571674,0.13177,-0.13177,-0.7131,-65.77,65.77,Brain_spinal_cord
Brain_spinal_cord,BS_M51,BS_M19,Spinal V3 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,254.0,218.0,234,200,4440,0.0,0.1929354235939409,0.4578470031545741,0.4797297297297297,0.0425531001964398,0.2062840279722106,570526,0.0,0.0596380055049316,0.3272870662460567,0.1757833998801106,0.0180647625616808,0.1344052177621122,0.133297,-0.133297,-0.7657,-69.09,69.09,Brain_spinal_cord
Brain_spinal_cord,BS_M33,BS_M8,Oligodendrocyte progenitor cells,Committed oligodendrocyte precursors,Developmental progression,234.0,262.0,214,242,29522,0.0,0.0846382603363418,0.2807017543859649,0.3132917823995664,0.0171257767584788,0.1308654910909625,1865,0.0,0.0964004078907364,0.2915536263338759,0.3152815013404825,0.0234708811585121,0.1532020925395998,0.011762,0.011762,0.0826,13.9,13.9,Brain_spinal_cord
Brain_spinal_cord,BS_M3,BS_M33,Astrocytes,Oligodendrocyte progenitor cells,Developmental progression,230.0,234.0,210,214,109750,0.2745523602821487,0.2187713901149087,0.506800506420692,0.6340501138952164,0.0371565125437079,0.1927602462742458,29522,0.0,0.0846382603363418,0.2807017543859649,0.3132917823995664,0.0171257767584788,0.1308654910909625,0.134133,-0.134133,-0.8142,-61.31,61.31,Brain_spinal_cord
Brain_spinal_cord,BS_M20,BS_M6,Hindbrain,Cerebellum-related cells,Developmental progression,220.0,260.0,34,240,197367,0.2676795080484717,0.1944043477067215,0.5523602821486706,0.5204365471431395,0.0454577152440473,0.2132081500413323,9252,0.2566467715680954,0.2216068879281877,0.5706095134744076,0.5837656722870731,0.0509024617685315,0.2256157391861913,0.027203,0.027203,0.1239,13.99,13.99,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M38,Spinal cord/r7/r8,Spinal cord motor neurons,Developmental progression,242.0,239.0,222,219,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,31680,0.0,0.1290572822069273,0.419558359621451,0.330239898989899,0.037072849820357,0.1925431115889556,0.071291,-0.071291,-0.3515,-35.58,35.58,Brain_spinal_cord
Brain_spinal_cord,BS_M45,BS_M43,Spinal dI5 interneurons,Spinal dI3 interneurons,Developmental progression,247.0,245.0,227,225,39157,0.0,0.0908732471376854,0.4081230283911672,0.2273922925658247,0.0287575125211499,0.1695804013474136,5430,0.0,0.0919675276388332,0.3919558359621451,0.2434622467771639,0.026976716736053,0.1642459032550066,0.001094,0.001094,0.0066,1.2,1.2,Brain_spinal_cord
Brain_spinal_cord,BS_M20,BS_M41,Hindbrain,Spinal dI1 interneurons,Developmental progression,220.0,243.0,34,223,197367,0.2676795080484717,0.1944043477067215,0.5523602821486706,0.5204365471431395,0.0454577152440473,0.2132081500413323,35714,0.0,0.0653231093356633,0.3801261829652996,0.1675253402027216,0.0216249625990527,0.1470542845314365,0.129081,-0.129081,-0.7048,-66.4,66.4,Brain_spinal_cord
Brain_spinal_cord,BS_M42,BS_M5,Spinal dI2 interneurons,Cerebellar Purkinje cells,Developmental progression,244.0,252.0,224,232,21843,0.0,0.0751345889529104,0.3876182965299685,0.1937004990157029,0.0240428619095095,0.1550576083573763,26737,0.0,0.031021598872637,0.2123349611141255,0.1260799640947002,0.0069239282954644,0.0832101453878335,0.044113,-0.044113,-0.3545,-58.71,58.71,Brain_spinal_cord
Brain_spinal_cord,BS_M25,BS_M13,Midbrain,Di/mesencephalon glutamatergic neurons,Developmental progression,225.0,212.0,37,194,145124,0.0,0.1111955629150967,0.3219388677880267,0.3047669579118547,0.0340947598805358,0.1846476641621436,30999,0.0,0.0629731950242009,0.3769716088328075,0.1607471208748669,0.0214042004808575,0.1463017446268413,0.048222,-0.048222,-0.2895,-43.37,43.37,Brain_spinal_cord
Brain_spinal_cord,BS_M20,BS_M30,Hindbrain,Neural progenitor cells (Ror1+),Developmental progression,220.0,231.0,34,211,197367,0.2676795080484717,0.1944043477067215,0.5523602821486706,0.5204365471431395,0.0454577152440473,0.2132081500413323,33240,0.0,0.0922267155414433,0.297522155905227,0.3057761732851985,0.0221490556764373,0.1488255881105037,0.102178,-0.102178,-0.5557,-52.56,52.56,Brain_spinal_cord
Brain_spinal_cord,BS_M52,BS_M19,Striatal projection neurons,Glutamatergic neurons (after E13.0),Developmental progression,255.0,218.0,235,200,6235,0.0,0.0600005944867049,0.3438485804416403,0.1666399358460304,0.0189147024840694,0.1375307328711273,570526,0.0,0.0596380055049316,0.3272870662460567,0.1757833998801106,0.0180647625616808,0.1344052177621122,0.000363,-0.000363,-0.0027,-0.6,0.6,Brain_spinal_cord
Brain_spinal_cord,BS_M15,BS_M7,Dorsal telencephalon,Choroid plexus,Developmental progression,214.0,261.0,196,241,30144,0.0,0.0750209448616616,0.2977030204376921,0.2468816348195329,0.0184601839416799,0.1358682595078037,9441,0.0,0.090335119315514,0.2825103997106167,0.3430780637644317,0.0174624798590944,0.1321456766568411,0.015314,0.015314,0.1143,20.41,20.41,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M42,Spinal cord/r7/r8,Spinal dI2 interneurons,Developmental progression,242.0,244.0,222,224,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,21843,0.0,0.0751345889529104,0.3876182965299685,0.1937004990157029,0.0240428619095095,0.1550576083573763,0.125214,-0.125214,-0.6729,-62.5,62.5,Brain_spinal_cord
Brain_spinal_cord,BS_M54,BS_M4,Telencephalon,Cajal-Retzius cells,Developmental progression,257.0,241.0,237,221,430409,0.0,0.1093734411646474,0.3223005968529571,0.302681867711874,0.0334671402664523,0.1829402642024229,81803,0.0,0.0355346151882381,0.2273105444022432,0.1419263352199797,0.008067572240341,0.0898196651092677,0.073839,-0.073839,-0.5124,-67.51,67.51,Brain_spinal_cord
Brain_spinal_cord,BS_M25,BS_M12,Midbrain,Di/mesencephalon GABAergic neurons,Developmental progression,225.0,211.0,37,193,145124,0.0,0.1111955629150967,0.3219388677880267,0.3047669579118547,0.0340947598805358,0.1846476641621436,15589,0.0,0.1038728119176488,0.4203470031545742,0.2528064660978895,0.0328373783635145,0.1812108671231239,0.007323,-0.007323,-0.04,-6.59,6.59,Brain_spinal_cord
Brain_spinal_cord,BS_M14,BS_M55,Diencephalon,Thalamic neuronal precursors,Developmental progression,213.0,258.0,195,238,78021,0.2673177789835413,0.1987020069208009,0.5737022969795623,0.5265761782084311,0.0466816276230748,0.2160593150574045,81788,0.0,0.0449708244819441,0.2360824742268046,0.1883650413263559,0.0093420852227317,0.0966544630254169,0.153731,-0.153731,-0.9185,-77.37,77.37,Brain_spinal_cord
Brain_spinal_cord,BS_M2,BS_M7,Anterior roof plate,Choroid plexus,Developmental progression,219.0,261.0,201,241,16098,0.0,0.0683586702095352,0.2902875746066197,0.2271710771524413,0.0171861235703433,0.1310958564194281,9441,0.0,0.090335119315514,0.2825103997106167,0.3430780637644317,0.0174624798590944,0.1321456766568411,0.021976,0.021976,0.167,32.15,32.15,Brain_spinal_cord
Brain_spinal_cord,BS_M24,BS_M9,Intermediate neuronal progenitors,Cortical Interneurons (Prox1+),Developmental progression,224.0,263.0,205,243,42068,0.0,0.0222655770287976,0.0,0.076946847960445,0.0062108385529683,0.0788088735674372,7555,0.0,0.03421632528649,0.0,0.0943745863666446,0.0117589416229698,0.1084386537308989,0.011951,0.011951,0.1261,53.67,53.67,Brain_spinal_cord
Brain_spinal_cord,BS_M34,BS_M10,Floorplate and p3 domain,Cranial motor neurons,Developmental progression,235.0,209.0,215,191,44992,0.3047567372038343,0.2578311022098147,0.6008319768493399,0.6822546230440967,0.0452450328957174,0.2127087983505087,23754,0.0,0.1513655578246957,0.4424290220820189,0.3805674833712217,0.0426995447477804,0.2066386816348294,0.106466,-0.106466,-0.5077,-41.29,41.29,Brain_spinal_cord
Brain_spinal_cord,BS_M25,BS_M52,Midbrain,Striatal projection neurons,Developmental progression,225.0,255.0,37,235,145124,0.0,0.1111955629150967,0.3219388677880267,0.3047669579118547,0.0340947598805358,0.1846476641621436,6235,0.0,0.0600005944867049,0.3438485804416403,0.1666399358460304,0.0189147024840694,0.1375307328711273,0.051195,-0.051195,-0.3145,-46.04,46.04,Brain_spinal_cord
Brain_spinal_cord,BS_M6,BS_M28,Cerebellum-related cells,Multiciliated ependymal cells,Developmental progression,260.0,228.0,240,208,9252,0.2566467715680954,0.2216068879281877,0.5706095134744076,0.5837656722870731,0.0509024617685315,0.2256157391861913,10452,0.0,0.1327805232778467,0.3172183034906854,0.4428817451205511,0.0260973117280394,0.1615466240069392,0.088826,-0.088826,-0.4527,-40.08,40.08,Brain_spinal_cord
Brain_spinal_cord,BS_M34,BS_M28,Floorplate and p3 domain,Multiciliated ependymal cells,Developmental progression,235.0,228.0,215,208,44992,0.3047567372038343,0.2578311022098147,0.6008319768493399,0.6822546230440967,0.0452450328957174,0.2127087983505087,10452,0.0,0.1327805232778467,0.3172183034906854,0.4428817451205511,0.0260973117280394,0.1615466240069392,0.125051,-0.125051,-0.6621,-48.5,48.5,Brain_spinal_cord
Brain_spinal_cord,BS_M23,BS_M21,Hypothalamus (Sim1+),Hypothalamic Sim1 neurons,Developmental progression,223.0,221.0,204,202,14611,0.2986073431000181,0.2415497264385263,0.5756918068366793,0.6625829854219424,0.0409451427936319,0.2023490617562431,19592,0.0,0.1155904988580931,0.4215299684542587,0.2837893017558187,0.0353261547380582,0.1879525332046849,0.125959,-0.125959,-0.645,-52.15,52.15,Brain_spinal_cord
Brain_spinal_cord,BS_M34,BS_M32,Floorplate and p3 domain,Neurons (Slc17a8+),Developmental progression,235.0,233.0,215,213,44992,0.3047567372038343,0.2578311022098147,0.6008319768493399,0.6822546230440967,0.0452450328957174,0.2127087983505087,1957,0.0,0.1419024403218084,0.4319400630914826,0.3490035769034236,0.0385981529675073,0.1964641264137229,0.115929,-0.115929,-0.5662,-44.96,44.96,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M49,Spinal cord/r7/r8,Spinal V2a interneurons,Developmental progression,242.0,251.0,222,231,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,11065,0.0,0.126678959004791,0.4286277602523659,0.309263443289652,0.0377528422711689,0.194300906511444,0.07367,-0.07367,-0.3617,-36.77,36.77,Brain_spinal_cord
Brain_spinal_cord,BS_M1,BS_M26,Anterior floor plate,Midbrain dopaminergic neurons,Developmental progression,208.0,226.0,190,206,16274,0.2675890757822391,0.1739209636885499,0.3262796165671912,0.5374831018802999,0.0295990169648572,0.1720436484292785,5495,0.0,0.0951567671212429,0.4128548895899053,0.2362147406733394,0.0298703446120702,0.1728303926167796,0.078764,-0.078764,-0.4568,-45.29,45.29,Brain_spinal_cord
Brain_spinal_cord,BS_M7,BS_M16,Choroid plexus,Ependymal cells,Developmental progression,261.0,215.0,241,197,9441,0.0,0.090335119315514,0.2825103997106167,0.3430780637644317,0.0174624798590944,0.1321456766568411,5895,0.0,0.0478373648942709,0.2267317778983542,0.2161153519932145,0.009125786593786,0.0955289830040391,0.042498,-0.042498,-0.3686,-47.04,47.04,Brain_spinal_cord
Brain_spinal_cord,BS_M21,BS_M36,Hypothalamic Sim1 neurons,Precerebellar neurons,Developmental progression,221.0,237.0,202,217,19592,0.0,0.1155904988580931,0.4215299684542587,0.2837893017558187,0.0353261547380582,0.1879525332046849,1286,0.0,0.0874845460209683,0.3931388012618296,0.2255054432348367,0.0266838220543128,0.163351835172773,0.028106,-0.028106,-0.1596,-24.32,24.32,Brain_spinal_cord
Brain_spinal_cord,BS_M47,BS_M36,Spinal V0 interneurons,Precerebellar neurons,Developmental progression,249.0,237.0,229,217,9397,0.0,0.1139799298319585,0.4152208201892744,0.2900925827391721,0.0327167303218624,0.1808776667304794,1286,0.0,0.0874845460209683,0.3931388012618296,0.2255054432348367,0.0266838220543128,0.163351835172773,0.026495,-0.026495,-0.1537,-23.25,23.25,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M51,Spinal cord/r7/r8,Spinal V3 interneurons,Developmental progression,242.0,254.0,222,234,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,4440,0.0,0.1929354235939409,0.4578470031545741,0.4797297297297297,0.0425531001964398,0.2062840279722106,0.007413,-0.007413,-0.0354,-3.7,3.7,Brain_spinal_cord
Brain_spinal_cord,BS_M40,BS_M50,Spinal cord/r7/r8,Spinal V2b interneurons,Developmental progression,242.0,253.0,222,233,395636,0.2801591607885694,0.2003485609844605,0.5545306565382528,0.5359269631681647,0.045215830352988,0.2126401428540434,8575,0.0,0.0985949269297624,0.4160094637223974,0.2439650145772594,0.030747606637728,0.1753499547696776,0.101754,-0.101754,-0.5221,-50.79,50.79,Brain_spinal_cord
Brain_spinal_cord,BS_M54,BS_M33,Telencephalon,Oligodendrocyte progenitor cells,Developmental progression,257.0,234.0,237,214,430409,0.0,0.1093734411646474,0.3223005968529571,0.302681867711874,0.0334671402664523,0.1829402642024229,29522,0.0,0.0846382603363418,0.2807017543859649,0.3132917823995664,0.0171257767584788,0.1308654910909625,0.024735,-0.024735,-0.1555,-22.62,22.62,Brain_spinal_cord
Brain_spinal_cord,BS_M20,BS_M33,Hindbrain,Oligodendrocyte progenitor cells,Developmental progression,220.0,234.0,34,214,197367,0.2676795080484717,0.1944043477067215,0.5523602821486706,0.5204365471431395,0.0454577152440473,0.2132081500413323,29522,0.0,0.0846382603363418,0.2807017543859649,0.3132917823995664,0.0171257767584788,0.1308654910909625,0.109766,-0.109766,-0.6205,-56.46,56.46,Brain_spinal_cord
Endothelium,En_M5,En_M12,Endothelium,Venous and capillary endothelial cells,Developmental progression,60.0,56.0,27,50,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,59523,0.0,0.0190406602863132,0.0595333333333336,0.1164423836164171,0.0035983151699151,0.0599859581061693,0.009504,-0.009504,-0.1456,-33.29,33.29,Endothelium
Endothelium,En_M5,En_M2,Endothelium,Brain capillary endothelial cells,Developmental progression,60.0,57.0,27,51,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,15179,0.0,0.0187198468644545,0.0690444444444445,0.1305751367020225,0.0032837361644394,0.0573038931002021,0.009825,-0.009825,-0.1533,-34.42,34.42,Endothelium
Endothelium,En_M5,En_M11,Endothelium,Pericytes,Developmental progression,60.0,55.0,27,49,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,14055,0.0,0.0609145183604095,0.2495555555555555,0.2839558875844895,0.0148868160711535,0.122011540729365,0.03237,0.03237,0.3252,113.4,113.4,Endothelium
Endothelium,En_M5,En_M8,Endothelium,Liver sinusoidal endothelial cells,Developmental progression,60.0,63.0,27,55,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,30802,0.0,0.018327244262638,0.0472111111111113,0.1136614505551587,0.0035644572544721,0.0597030757538679,0.010217,-0.010217,-0.1568,-35.79,35.79,Endothelium
Endothelium,En_M2,En_M3,Brain capillary endothelial cells,Brain pericytes,Developmental progression,57.0,58.0,51,52,15179,0.0,0.0187198468644545,0.0690444444444445,0.1305751367020225,0.0032837361644394,0.0573038931002021,3617,0.0,0.0159403434399287,0.0290444444444444,0.1150124412496544,0.002878944257766,0.053655794260881,0.00278,-0.00278,-0.0501,-14.85,14.85,Endothelium
Endothelium,En_M5,En_M4,Endothelium,Endocardial cells,Developmental progression,60.0,59.0,27,53,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,14071,0.0,0.0284576868105401,0.1388888888888888,0.1832137019401606,0.0051241905930075,0.0715834519495078,8.7e-05,-8.7e-05,-0.0012,-0.3,0.3,Endothelium
Endothelium,En_M5,En_M10,Endothelium,Microvascular endothelial cells,Developmental progression,60.0,54.0,27,48,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,5624,0.0,0.0209879089615931,0.0809333333333331,0.1274893314366998,0.0039849634007648,0.0631265665212737,0.007557,-0.007557,-0.1132,-26.47,26.47,Endothelium
Endothelium,En_M5,En_M6,Endothelium,Glomerular endothelial cells,Developmental progression,60.0,61.0,27,54,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,17038,0.0,0.0355606357031993,0.1779555555555557,0.1689752318347223,0.0089062392478991,0.0943728734748449,0.007016,0.007016,0.0844,24.58,24.58,Endothelium
Endothelium,En_M5,En_M9,Endothelium,Lymphatic vessel endothelial cells,Developmental progression,60.0,64.0,27,56,90215,0.0,0.0285445559065688,0.1409555555555562,0.1915202571634429,0.0049264824625313,0.0701889055515991,25269,0.0,0.0386245817228839,0.1945555555555556,0.2194388381020222,0.0069543606561586,0.083392809379218,0.01008,0.01008,0.1308,35.31,35.31,Endothelium
Epithelial_cells,Ep_M21,Ep_M14,Placodal area,Olfactory epithelial cells,Developmental progression,78.0,70.0,69,61,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,33331,0.0,0.0292890835691831,0.1353333333333333,0.1760823257628034,0.0059706450510449,0.0772699492108342,0.08705,-0.08705,-0.7084,-74.82,74.82,Epithelial_cells
Epithelial_cells,Ep_M22,Ep_M3,Pre-epidermal keratinocytes,Basal keratinocytes,Developmental progression,79.0,84.0,70,74,114402,0.0,0.068327674924098,0.273,0.3177129770458558,0.0155268432035102,0.1246067542451459,19591,0.0991111111111111,0.1667341296173413,0.4439999999999999,0.5406053800214384,0.0353217734021224,0.1879408774112816,0.098406,0.098406,0.6172,144.02,144.02,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M5,Placodal area,Branchial arch epithelium,Developmental progression,78.0,86.0,69,76,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,41134,0.0,0.0656113704261951,0.2833333333333333,0.287183351971605,0.0148550024462279,0.1218810996267587,0.050727,-0.050727,-0.3629,-43.6,43.6,Epithelial_cells
Epithelial_cells,Ep_M22,Ep_M10,Pre-epidermal keratinocytes,Granular keratinocytes,Developmental progression,79.0,66.0,70,57,114402,0.0,0.068327674924098,0.273,0.3177129770458558,0.0155268432035102,0.1246067542451459,41185,0.0,0.0282803097136228,0.1303333333333333,0.1569989073691878,0.0061822177049651,0.0786270799722659,0.040047,-0.040047,-0.3844,-58.61,58.61,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M15,Placodal area,Olfactory pit cells,Developmental progression,78.0,71.0,69,62,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,2081,0.0,0.0616816701372203,0.2382222222222222,0.3527150408457472,0.0122007199018056,0.1104568689661516,0.054657,-0.054657,-0.405,-46.98,46.98,Epithelial_cells
Epithelial_cells,Ep_M22,Ep_M2,Pre-epidermal keratinocytes,Apical ectodermal ridge,Developmental progression,79.0,76.0,70,67,114402,0.0,0.068327674924098,0.273,0.3177129770458558,0.0155268432035102,0.1246067542451459,6330,0.0,0.0486001404247849,0.2301222222222223,0.2581358609794629,0.0094687641267024,0.0973075748680563,0.019728,-0.019728,-0.1765,-28.87,28.87,Epithelial_cells
Epithelial_cells,Ep_M20,Ep_M19,Pituitary/Pineal gland progenitors,Pituitary gland cells,Developmental progression,77.0,75.0,68,66,2797,0.0296666666666666,0.1224285544035275,0.3185333333333333,0.5205577404361816,0.0230389318550125,0.1517858091358098,4964,0.0,0.0420872504252842,0.202011111111111,0.2375100725221595,0.0081059070332325,0.0900328108704404,0.080341,-0.080341,-0.6438,-65.62,65.62,Epithelial_cells
Epithelial_cells,Ep_M5,Ep_M9,Branchial arch epithelium,Dental epithelial cells,Developmental progression,86.0,90.0,76,80,41134,0.0,0.0656113704261951,0.2833333333333333,0.287183351971605,0.0148550024462279,0.1218810996267587,9903,0.1428888888888888,0.1576061687255265,0.3301111111111111,0.5870948197515904,0.0258799175377415,0.1608723641205707,0.091995,0.091995,0.6446,140.21,140.21,Epithelial_cells
Epithelial_cells,Ep_M5,Ep_M26,Branchial arch epithelium,Tooth junctional epithelium,Developmental progression,86.0,83.0,76,73,41134,0.0,0.0656113704261951,0.2833333333333333,0.287183351971605,0.0148550024462279,0.1218810996267587,2918,0.0,0.0069894524407889,0.0,0.0448937628512679,0.0013783792442977,0.0371265301946963,0.058622,-0.058622,-0.6507,-89.35,89.35,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M20,Placodal area,Pituitary/Pineal gland progenitors,Developmental progression,78.0,77.0,69,68,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,2797,0.0296666666666666,0.1224285544035275,0.3185333333333333,0.5205577404361816,0.0230389318550125,0.1517858091358098,0.00609,0.00609,0.0396,5.23,5.23,Epithelial_cells
Epithelial_cells,Ep_M14,Ep_M13,Olfactory epithelial cells,Olfactory bulb cells,Developmental progression,70.0,69.0,61,60,33331,0.0,0.0292890835691831,0.1353333333333333,0.1760823257628034,0.0059706450510449,0.0772699492108342,5888,0.0,0.0143109148550724,0.0,0.0957880434782608,0.0026895898103618,0.051861255387445,0.014978,-0.014978,-0.2276,-51.14,51.14,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M16,Placodal area,Otic epithelial cells,Developmental progression,78.0,72.0,69,63,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,29337,0.0,0.0504007605109967,0.2209999999999999,0.2798513822135869,0.0097001667791756,0.0984894247073034,0.065938,-0.065938,-0.5062,-56.68,56.68,Epithelial_cells
Epithelial_cells,Ep_M10,Ep_M7,Granular keratinocytes,Conjunctival goblet cells,Developmental progression,66.0,88.0,57,78,41185,0.0,0.0282803097136228,0.1303333333333333,0.1569989073691878,0.0061822177049651,0.0786270799722659,1244,0.0,0.0138035012504465,0.0,0.0787781350482315,0.0029868013996877,0.0546516367521385,0.014477,-0.014477,-0.2138,-51.19,51.19,Epithelial_cells
Epithelial_cells,Ep_M10,Ep_M4,Granular keratinocytes,Bladder urothelial cells,Developmental progression,66.0,85.0,57,75,41185,0.0,0.0282803097136228,0.1303333333333333,0.1569989073691878,0.0061822177049651,0.0786270799722659,1313,0.0,0.0172443936701362,0.0026222222222221,0.102056359482102,0.0041498083758631,0.0644190063247105,0.011036,-0.011036,-0.1535,-39.02,39.02,Epithelial_cells
Epithelial_cells,Ep_M10,Ep_M8,Granular keratinocytes,Corneal epithelial cells,Developmental progression,66.0,89.0,57,79,41185,0.0,0.0282803097136228,0.1303333333333333,0.1569989073691878,0.0061822177049651,0.0786270799722659,1078,0.0,0.011776540919398,0.0,0.072356215213358,0.0025417698896846,0.0504159685980999,0.016504,-0.016504,-0.2499,-58.36,58.36,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M25,Placodal area,Thyroid gland cells,Developmental progression,78.0,82.0,69,72,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,1578,0.0,0.038178143923391,0.2006555555555555,0.1989860583016476,0.0077977624154541,0.0883049399266773,0.078161,-0.078161,-0.6176,-67.18,67.18,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M24,Placodal area,Thymic epithelial cells,Developmental progression,78.0,81.0,69,71,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,1937,0.0,0.0362581311306143,0.184888888888889,0.1961796592669075,0.0071018115988751,0.0842722469077163,0.080081,-0.080081,-0.6398,-68.83,68.83,Epithelial_cells
Epithelial_cells,Ep_M21,Ep_M17,Placodal area,Parathyroid epithelial cells,Developmental progression,78.0,73.0,69,64,60938,0.0,0.1163387468501682,0.3268888888888889,0.4584167514522957,0.0242333806925765,0.1556707444980478,433,0.0,0.0772016936104696,0.2894222222222222,0.348729792147806,0.014892002892644,0.1220327943326874,0.039137,-0.039137,-0.2798,-33.64,33.64,Epithelial_cells
Epithelial_cells,Ep_M24,Ep_M5,Thymic epithelial cells,Branchial arch epithelium,Developmental progression,81.0,86.0,71,76,1937,0.0,0.0362581311306143,0.184888888888889,0.1961796592669075,0.0071018115988751,0.0842722469077163,41134,0.0,0.0656113704261951,0.2833333333333333,0.287183351971605,0.0148550024462279,0.1218810996267587,0.029353,0.029353,0.2801,80.96,80.96,Epithelial_cells
