"system","x","y","x_name","y_name","edge_type","x_number.x","y_number.x","x_id.x","y_id.x","x_number.y","y_number.y","x_id.y","y_id.y","n_x","median_x","sh_x","q90_x","frac>0_x","variance_x","std_x","n_y","median_y","sh_y","q90_y","frac>0_y","variance_y","std_y","abs_delta","delta","cohens_d","pct_change","abs_pct_change","system_name"
"Epithelial_cells","Ep_M22","Ep_M3","Pre-epidermal keratinocytes","Basal keratinocytes","Developmental progression",79,84,205,31,79,84,"70","74",114402,0,0.068327674924098,0.273,0.317712977045856,0.0155268432035102,0.124606754245146,19591,0.0991111111111111,0.166734129617341,0.444,0.540605380021438,0.0353217734021224,0.187940877411282,0.098406,0.098406,0.6172,144.02,144.02,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M5","Placodal area","Branchial arch epithelium","Developmental progression",78,86,200,40,78,86,"69","76",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,41134,0,0.0656113704261951,0.283333333333333,0.287183351971605,0.0148550024462279,0.121881099626759,0.050727,-0.050727,-0.3629,-43.6,43.6,"Epithelial_cells"
"Epithelial_cells","Ep_M22","Ep_M10","Pre-epidermal keratinocytes","Granular keratinocytes","Developmental progression",79,66,205,105,79,66,"70","57",114402,0,0.068327674924098,0.273,0.317712977045856,0.0155268432035102,0.124606754245146,41185,0,0.0282803097136228,0.130333333333333,0.156998907369188,0.0061822177049651,0.0786270799722659,0.040047,-0.040047,-0.3844,-58.61,58.61,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M15","Placodal area","Olfactory pit cells","Developmental progression",78,71,200,178,78,71,"69","62",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,2081,0,0.0616816701372203,0.238222222222222,0.352715040845747,0.0122007199018056,0.110456868966152,0.054657,-0.054657,-0.405,-46.98,46.98,"Epithelial_cells"
"Epithelial_cells","Ep_M22","Ep_M2","Pre-epidermal keratinocytes","Apical ectodermal ridge","Developmental progression",79,76,205,24,79,76,"70","67",114402,0,0.068327674924098,0.273,0.317712977045856,0.0155268432035102,0.124606754245146,6330,0,0.0486001404247849,0.230122222222222,0.258135860979463,0.0094687641267024,0.0973075748680563,0.019728,-0.019728,-0.1765,-28.87,28.87,"Epithelial_cells"
"Epithelial_cells","Ep_M20","Ep_M19","Pituitary/Pineal gland progenitors","Pituitary gland cells","Developmental progression",77,75,199,198,77,75,"68","66",2797,0.0296666666666666,0.122428554403527,0.318533333333333,0.520557740436182,0.0230389318550125,0.15178580913581,4964,0,0.0420872504252842,0.202011111111111,0.237510072522159,0.0081059070332325,0.0900328108704404,0.080341,-0.080341,-0.6438,-65.62,65.62,"Epithelial_cells"
"Epithelial_cells","Ep_M5","Ep_M9","Branchial arch epithelium","Dental epithelial cells","Developmental progression",86,90,40,71,86,90,"76","80",41134,0,0.0656113704261951,0.283333333333333,0.287183351971605,0.0148550024462279,0.121881099626759,9903,0.142888888888889,0.157606168725526,0.330111111111111,0.58709481975159,0.0258799175377415,0.160872364120571,0.091995,0.091995,0.6446,140.21,140.21,"Epithelial_cells"
"Epithelial_cells","Ep_M5","Ep_M26","Branchial arch epithelium","Tooth junctional epithelium","Developmental progression",86,83,40,253,86,83,"76","73",41134,0,0.0656113704261951,0.283333333333333,0.287183351971605,0.0148550024462279,0.121881099626759,2918,0,0.0069894524407889,0,0.0448937628512679,0.0013783792442977,0.0371265301946963,0.058622,-0.058622,-0.6507,-89.35,89.35,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M20","Placodal area","Pituitary/Pineal gland progenitors","Developmental progression",78,77,200,199,78,77,"69","68",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,2797,0.0296666666666666,0.122428554403527,0.318533333333333,0.520557740436182,0.0230389318550125,0.15178580913581,0.00609,0.00609,0.0396,5.23,5.23,"Epithelial_cells"
"Epithelial_cells","Ep_M14","Ep_M13","Olfactory epithelial cells","Olfactory bulb cells","Developmental progression",70,69,177,175,70,69,"61","60",33331,0,0.0292890835691831,0.135333333333333,0.176082325762803,0.0059706450510449,0.0772699492108342,5888,0,0.0143109148550724,0,0.0957880434782608,0.0026895898103618,0.051861255387445,0.014978,-0.014978,-0.2276,-51.14,51.14,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M16","Placodal area","Otic epithelial cells","Developmental progression",78,72,200,184,78,72,"69","63",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,29337,0,0.0504007605109967,0.221,0.279851382213587,0.0097001667791756,0.0984894247073034,0.065938,-0.065938,-0.5062,-56.68,56.68,"Epithelial_cells"
"Epithelial_cells","Ep_M10","Ep_M7","Granular keratinocytes","Conjunctival goblet cells","Developmental progression",66,88,105,59,66,88,"57","78",41185,0,0.0282803097136228,0.130333333333333,0.156998907369188,0.0061822177049651,0.0786270799722659,1244,0,0.0138035012504465,0,0.0787781350482315,0.0029868013996877,0.0546516367521385,0.014477,-0.014477,-0.2138,-51.19,51.19,"Epithelial_cells"
"Epithelial_cells","Ep_M10","Ep_M4","Granular keratinocytes","Bladder urothelial cells","Developmental progression",66,85,105,34,66,85,"57","75",41185,0,0.0282803097136228,0.130333333333333,0.156998907369188,0.0061822177049651,0.0786270799722659,1313,0,0.0172443936701362,0.0026222222222221,0.102056359482102,0.0041498083758631,0.0644190063247105,0.011036,-0.011036,-0.1535,-39.02,39.02,"Epithelial_cells"
"Epithelial_cells","Ep_M10","Ep_M8","Granular keratinocytes","Corneal epithelial cells","Developmental progression",66,89,105,62,66,89,"57","79",41185,0,0.0282803097136228,0.130333333333333,0.156998907369188,0.0061822177049651,0.0786270799722659,1078,0,0.011776540919398,0,0.072356215213358,0.0025417698896846,0.0504159685980999,0.016504,-0.016504,-0.2499,-58.36,58.36,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M25","Placodal area","Thyroid gland cells","Developmental progression",78,82,200,252,78,82,"69","72",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,1578,0,0.038178143923391,0.200655555555556,0.198986058301648,0.0077977624154541,0.0883049399266773,0.078161,-0.078161,-0.6176,-67.18,67.18,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M24","Placodal area","Thymic epithelial cells","Developmental progression",78,81,200,251,78,81,"69","71",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,1937,0,0.0362581311306143,0.184888888888889,0.196179659266908,0.0071018115988751,0.0842722469077163,0.080081,-0.080081,-0.6398,-68.83,68.83,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M17","Placodal area","Parathyroid epithelial cells","Developmental progression",78,73,200,191,78,73,"69","64",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,433,0,0.0772016936104696,0.289422222222222,0.348729792147806,0.014892002892644,0.122032794332687,0.039137,-0.039137,-0.2798,-33.64,33.64,"Epithelial_cells"
"Epithelial_cells","Ep_M24","Ep_M5","Thymic epithelial cells","Branchial arch epithelium","Developmental progression",81,86,251,40,81,86,"71","76",1937,0,0.0362581311306143,0.184888888888889,0.196179659266908,0.0071018115988751,0.0842722469077163,41134,0,0.0656113704261951,0.283333333333333,0.287183351971605,0.0148550024462279,0.121881099626759,0.029353,0.029353,0.2801,80.96,80.96,"Epithelial_cells"
"Epithelial_cells","Ep_M16","Ep_M6","Otic epithelial cells","Cochlear hair cells","Developmental progression",72,87,184,54,72,87,"63","77",29337,0,0.0504007605109967,0.221,0.279851382213587,0.0097001667791756,0.0984894247073034,574,0,0.0121587301587301,0,0.0905923344947735,0.0020306817178684,0.0450630859780863,0.038242,-0.038242,-0.4993,-75.88,75.88,"Epithelial_cells"
"Epithelial_cells","Ep_M21","Ep_M12","Placodal area","Nonsensory cochlear epithelium","Developmental progression",78,68,200,173,78,68,"69","59",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,51,0,0.0216993464052287,0.13,0.117647058823529,0.0038339863180827,0.0619191918397091,0.094639,-0.094639,-0.7989,-81.35,81.35,"Epithelial_cells"
"Epithelial_cells","Ep_M5","Ep_M17","Branchial arch epithelium","Parathyroid epithelial cells","Developmental progression",86,73,40,191,86,73,"76","64",41134,0,0.0656113704261951,0.283333333333333,0.287183351971605,0.0148550024462279,0.121881099626759,433,0,0.0772016936104696,0.289422222222222,0.348729792147806,0.014892002892644,0.122032794332687,0.01159,0.01159,0.095,17.67,17.67,"Epithelial_cells"
"Epithelial_cells","Ep_M15","Ep_M11","Olfactory pit cells","Lens epithelial cells","Developmental progression",71,67,178,129,71,67,"62","58",2081,0,0.0616816701372203,0.238222222222222,0.352715040845747,0.0122007199018056,0.110456868966152,1605,0,0.0369815853236413,0.187244444444445,0.218068535825545,0.0066989684270439,0.0818472261414148,0.0247,-0.0247,-0.2541,-40.04,40.04,"Epithelial_cells"
"Epithelial_cells","Ep_M20","Ep_M18","Pituitary/Pineal gland progenitors","Pineal gland","Developmental progression",77,74,199,197,77,74,"68","65",2797,0.0296666666666666,0.122428554403527,0.318533333333333,0.520557740436182,0.0230389318550125,0.15178580913581,540,0,0.0127701646090534,0,0.0759259259259259,0.0025546368552833,0.0505434155482521,0.109658,-0.109658,-0.9694,-89.57,89.57,"Epithelial_cells"
"Brain_spinal_cord","BS_M54","BS_M15","Telencephalon","Dorsal telencephalon","Developmental progression",257,214,249,79,257,214,"237","196",430409,0,0.109373441164647,0.322300596852957,0.302681867711874,0.0334671402664523,0.182940264202423,30144,0,0.0750209448616616,0.297703020437692,0.246881634819533,0.0184601839416799,0.135868259507804,0.034352,-0.034352,-0.2132,-31.41,31.41,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M20","BS_M34","Hindbrain","Floorplate and p3 domain","Developmental progression",220,235,115,95,220,235,"34","215",197367,0.267679508048472,0.194404347706721,0.552360282148671,0.520436547143139,0.0454577152440473,0.213208150041332,44992,0.304756737203834,0.257831102209815,0.60083197684934,0.682254623044097,0.0452450328957174,0.212708798350509,0.063427,0.063427,0.2978,32.63,32.63,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M25","BS_M23","Midbrain","Hypothalamus (Sim1+)","Developmental progression",225,223,147,120,225,223,"37","204",145124,0,0.111195562915097,0.321938867788027,0.304766957911855,0.0340947598805358,0.184647664162144,14611,0.298607343100018,0.241549726438526,0.575691806836679,0.662582985421942,0.0409451427936319,0.202349061756243,0.130354,0.130354,0.673,117.23,117.23,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M35","Spinal cord/r7/r8","Posterior roof plate","Developmental progression",242,236,234,204,242,236,"222","216",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,11623,0,0.187715459367514,0.553264604810997,0.495138948636325,0.047717405826588,0.218443140946535,0.012633,-0.012633,-0.0586,-6.31,6.31,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M34","Spinal cord/r7/r8","Floorplate and p3 domain","Developmental progression",242,235,234,95,242,235,"222","215",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,44992,0.304756737203834,0.257831102209815,0.60083197684934,0.682254623044097,0.0452450328957174,0.212708798350509,0.057483,0.057483,0.2703,28.69,28.69,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M14","BS_M15","Diencephalon","Dorsal telencephalon","Developmental progression",213,214,76,79,213,214,"195","196",78021,0.267317778983541,0.198702006920801,0.573702296979562,0.526576178208431,0.0466816276230748,0.216059315057404,30144,0,0.0750209448616616,0.297703020437692,0.246881634819533,0.0184601839416799,0.135868259507804,0.123681,-0.123681,-0.6853,-62.24,62.24,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M27","BS_M2","Midbrain-hindbrain boundary","Anterior roof plate","Developmental progression",227,219,149,23,227,219,"207","201",66071,0,0.169063178523438,0.330982094411286,0.483903679375217,0.0373769717221721,0.193331248695528,16098,0,0.0683586702095352,0.29028757460662,0.227171077152441,0.0171861235703433,0.131095856419428,0.100705,-0.100705,-0.6097,-59.57,59.57,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M14","BS_M23","Diencephalon","Hypothalamus (Sim1+)","Developmental progression",213,223,76,120,213,223,"195","204",78021,0.267317778983541,0.198702006920801,0.573702296979562,0.526576178208431,0.0466816276230748,0.216059315057404,14611,0.298607343100018,0.241549726438526,0.575691806836679,0.662582985421942,0.0409451427936319,0.202349061756243,0.042848,0.042848,0.2047,21.56,21.56,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M22","BS_M23","Hypothalamus","Hypothalamus (Sim1+)","Developmental progression",222,223,119,120,222,223,"203","204",53378,0.314885151021885,0.288575040460044,0.597938144329897,0.774869796545393,0.0375985566409522,0.193903472482966,14611,0.298607343100018,0.241549726438526,0.575691806836679,0.662582985421942,0.0409451427936319,0.202349061756243,0.047025,-0.047025,-0.2373,-16.3,16.3,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M27","BS_M34","Midbrain-hindbrain boundary","Floorplate and p3 domain","Developmental progression",227,235,149,95,227,235,"207","215",66071,0,0.169063178523438,0.330982094411286,0.483903679375217,0.0373769717221721,0.193331248695528,44992,0.304756737203834,0.257831102209815,0.60083197684934,0.682254623044097,0.0452450328957174,0.212708798350509,0.088768,0.088768,0.4367,52.51,52.51,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M44","BS_M18","Spinal dI4 interneurons","GABAergic neurons (after E13.0)","Developmental progression",246,217,238,100,246,217,"226","199",38632,0,0.0685788652515395,0.387618296529968,0.172732449782564,0.023075199587104,0.151905232257167,292004,0,0.0665618987890793,0.340299684542587,0.196254160901905,0.0197554239789605,0.140553989551917,0.002017,-0.002017,-0.0138,-2.94,2.94,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M45","BS_M19","Spinal dI5 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",247,218,239,103,247,218,"227","200",39157,0,0.0908732471376854,0.408123028391167,0.227392292565825,0.0287575125211499,0.169580401347414,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.031235,-0.031235,-0.2041,-34.37,34.37,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M13","BS_M19","Di/mesencephalon glutamatergic neurons","Glutamatergic neurons (after E13.0)","Developmental progression",212,218,75,103,212,218,"194","200",30999,0,0.0629731950242009,0.376971608832808,0.160747120874867,0.0214042004808575,0.146301744626841,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.003335,-0.003335,-0.0237,-5.3,5.3,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M17","BS_M18","GABAergic cortical interneurons","GABAergic neurons (after E13.0)","Developmental progression",216,217,99,100,216,217,"198","199",603448,0,0.0686051464367104,0.38801261829653,0.175653908870358,0.0230832494412741,0.151931726249899,292004,0,0.0665618987890793,0.340299684542587,0.196254160901905,0.0197554239789605,0.140553989551917,0.002043,-0.002043,-0.014,-2.98,2.98,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M41","BS_M19","Spinal dI1 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",243,218,235,103,243,218,"223","200",35714,0,0.0653231093356633,0.3801261829653,0.167525340202722,0.0216249625990527,0.147054284531437,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.005685,-0.005685,-0.0404,-8.7,8.7,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M12","BS_M18","Di/mesencephalon GABAergic neurons","GABAergic neurons (after E13.0)","Developmental progression",211,217,74,100,211,217,"193","199",15589,0,0.103872811917649,0.420347003154574,0.252806466097889,0.0328373783635145,0.181210867123124,292004,0,0.0665618987890793,0.340299684542587,0.196254160901905,0.0197554239789605,0.140553989551917,0.037311,-0.037311,-0.2301,-35.92,35.92,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M11","BS_M53","Deep-layer neurons","Subplate neurons","Developmental progression",210,256,66,243,210,256,"192","236",236402,0,0.0369367331357213,0.22354100946372,0.10290945085067,0.0124167702699905,0.111430562549017,103397,0,0.0298443689629836,0,0.0905538845421047,0.0093228159353381,0.0965547302587403,0.007092,-0.007092,-0.068,-19.2,19.2,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M21","BS_M19","Hypothalamic Sim1 neurons","Glutamatergic neurons (after E13.0)","Developmental progression",221,218,118,103,221,218,"202","200",19592,0,0.115590498858093,0.421529968454259,0.283789301755819,0.0353261547380582,0.187952533204685,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.055952,-0.055952,-0.3425,-48.41,48.41,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M54","BS_M24","Telencephalon","Intermediate neuronal progenitors","Developmental progression",257,224,249,123,257,224,"237","205",430409,0,0.109373441164647,0.322300596852957,0.302681867711874,0.0334671402664523,0.182940264202423,42068,0,0.0222655770287976,0,0.076946847960445,0.0062108385529683,0.0788088735674372,0.087108,-0.087108,-0.6184,-79.64,79.64,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M54","BS_M17","Telencephalon","GABAergic cortical interneurons","Developmental progression",257,216,249,99,257,216,"237","198",430409,0,0.109373441164647,0.322300596852957,0.302681867711874,0.0334671402664523,0.182940264202423,603448,0,0.0686051464367104,0.38801261829653,0.175653908870358,0.0230832494412741,0.151931726249899,0.040768,-0.040768,-0.2424,-37.27,37.27,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M48","BS_M18","Spinal V1 interneurons","GABAergic neurons (after E13.0)","Developmental progression",250,217,226,100,250,217,"230","199",31325,0,0.158891732397451,0.448343848580442,0.364054269752594,0.0494754269688759,0.222430723976873,292004,0,0.0665618987890793,0.340299684542587,0.196254160901905,0.0197554239789605,0.140553989551917,0.09233,-0.09233,-0.4963,-58.11,58.11,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M31","BS_M40","NMPs and spinal cord progenitors","Spinal cord/r7/r8","Developmental progression",232,242,162,234,232,242,"212","222",53734,0.302586362814252,0.286019186450505,0.606619641888226,0.710332378010198,0.0509524869050377,0.225726575540049,395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,0.085671,-0.085671,-0.3907,-29.95,29.95,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M56","BS_M53","Upper-layer neurons","Subplate neurons","Developmental progression",259,256,255,243,259,256,"239","236",238829,0,0.0186351884516241,0,0.0503707673691218,0.00678095879709,0.082346577324683,103397,0,0.0298443689629836,0,0.0905538845421047,0.0093228159353381,0.0965547302587403,0.011209,0.011209,0.1249,60.15,60.15,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M54","BS_M3","Telencephalon","Astrocytes","Developmental progression",257,230,249,27,257,230,"237","210",430409,0,0.109373441164647,0.322300596852957,0.302681867711874,0.0334671402664523,0.182940264202423,109750,0.274552360282149,0.218771390114909,0.506800506420692,0.634050113895216,0.0371565125437079,0.192760246274246,0.109398,0.109398,0.5822,100.02,100.02,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M42","BS_M19","Spinal dI2 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",244,218,236,103,244,218,"224","200",21843,0,0.0751345889529104,0.387618296529968,0.193700499015703,0.0240428619095095,0.155057608357376,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.015497,-0.015497,-0.1068,-20.63,20.63,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M26","BS_M19","Midbrain dopaminergic neurons","Glutamatergic neurons (after E13.0)","Developmental progression",226,218,148,103,226,218,"206","200",5495,0,0.0951567671212429,0.412854889589905,0.236214740673339,0.0298703446120702,0.17283039261678,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.035519,-0.035519,-0.2294,-37.33,37.33,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M48","BS_M46","Spinal V1 interneurons","Spinal dI6 interneurons","Developmental progression",250,248,226,240,250,248,"230","228",31325,0,0.158891732397451,0.448343848580442,0.364054269752594,0.0494754269688759,0.222430723976873,10964,0,0.0998397609267841,0.399842271293375,0.260488872674207,0.0290562360616484,0.170458898452525,0.059052,-0.059052,-0.298,-37.16,37.16,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M29","Spinal cord/r7/r8","Neural progenitor cells (Neurod1+)","Developmental progression",242,229,234,170,242,229,"222","209",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,23270,0,0.150347214044974,0.323928377645144,0.436914482165879,0.0349463641262894,0.186939466475887,0.050001,-0.050001,-0.2498,-24.96,24.96,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M46","BS_M18","Spinal dI6 interneurons","GABAergic neurons (after E13.0)","Developmental progression",248,217,240,100,248,217,"228","199",10964,0,0.0998397609267841,0.399842271293375,0.260488872674207,0.0290562360616484,0.170458898452525,292004,0,0.0665618987890793,0.340299684542587,0.196254160901905,0.0197554239789605,0.140553989551917,0.033278,-0.033278,-0.213,-33.33,33.33,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M50","BS_M18","Spinal V2b interneurons","GABAergic neurons (after E13.0)","Developmental progression",253,217,228,100,253,217,"233","199",8575,0,0.0985949269297624,0.416009463722397,0.243965014577259,0.030747606637728,0.175349954769678,292004,0,0.0665618987890793,0.340299684542587,0.196254160901905,0.0197554239789605,0.140553989551917,0.032033,-0.032033,-0.2016,-32.49,32.49,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M24","BS_M11","Intermediate neuronal progenitors","Deep-layer neurons","Developmental progression",224,210,123,66,224,210,"205","192",42068,0,0.0222655770287976,0,0.076946847960445,0.0062108385529683,0.0788088735674372,236402,0,0.0369367331357213,0.22354100946372,0.10290945085067,0.0124167702699905,0.111430562549017,0.014671,0.014671,0.152,65.89,65.89,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M48","Spinal cord/r7/r8","Spinal V1 interneurons","Developmental progression",242,250,234,226,242,250,"222","230",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,31325,0,0.158891732397451,0.448343848580442,0.364054269752594,0.0494754269688759,0.222430723976873,0.041457,-0.041457,-0.1905,-20.69,20.69,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M24","BS_M56","Intermediate neuronal progenitors","Upper-layer neurons","Developmental progression",224,259,123,255,224,259,"205","239",42068,0,0.0222655770287976,0,0.076946847960445,0.0062108385529683,0.0788088735674372,238829,0,0.0186351884516241,0,0.0503707673691218,0.00678095879709,0.082346577324683,0.00363,-0.00363,-0.045,-16.3,16.3,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M43","BS_M19","Spinal dI3 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",245,218,237,103,245,218,"225","200",5430,0,0.0919675276388332,0.391955835962145,0.243462246777164,0.026976716736053,0.164245903255007,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.03233,-0.03233,-0.2154,-35.15,35.15,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M42","BS_M47","Spinal dI2 interneurons","Spinal V0 interneurons","Developmental progression",244,249,236,225,244,249,"224","229",21843,0,0.0751345889529104,0.387618296529968,0.193700499015703,0.0240428619095095,0.155057608357376,9397,0,0.113979929831958,0.415220820189274,0.290092582739172,0.0327167303218624,0.180877666730479,0.038845,0.038845,0.2306,51.7,51.7,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M20","BS_M3","Hindbrain","Astrocytes","Developmental progression",220,230,115,27,220,230,"34","210",197367,0.267679508048472,0.194404347706721,0.552360282148671,0.520436547143139,0.0454577152440473,0.213208150041332,109750,0.274552360282149,0.218771390114909,0.506800506420692,0.634050113895216,0.0371565125437079,0.192760246274246,0.024367,0.024367,0.1199,12.53,12.53,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M3","Spinal cord/r7/r8","Astrocytes","Developmental progression",242,230,234,27,242,230,"222","210",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,109750,0.274552360282149,0.218771390114909,0.506800506420692,0.634050113895216,0.0371565125437079,0.192760246274246,0.018423,0.018423,0.0908,9.2,9.2,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M49","BS_M19","Spinal V2a interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",251,218,227,103,251,218,"231","200",11065,0,0.126678959004791,0.428627760252366,0.309263443289652,0.0377528422711689,0.194300906511444,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.067041,-0.067041,-0.4013,-52.92,52.92,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M47","BS_M19","Spinal V0 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",249,218,225,103,249,218,"229","200",9397,0,0.113979929831958,0.415220820189274,0.290092582739172,0.0327167303218624,0.180877666730479,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.054342,-0.054342,-0.341,-47.68,47.68,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M3","BS_M28","Astrocytes","Multiciliated ependymal cells","Developmental progression",230,228,27,154,230,228,"210","208",109750,0.274552360282149,0.218771390114909,0.506800506420692,0.634050113895216,0.0371565125437079,0.192760246274246,10452,0,0.132780523277847,0.317218303490685,0.442881745120551,0.0260973117280394,0.161546624006939,0.085991,-0.085991,-0.4835,-39.31,39.31,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M45","Spinal cord/r7/r8","Spinal dI5 interneurons","Developmental progression",242,247,234,239,242,247,"222","227",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,39157,0,0.0908732471376854,0.408123028391167,0.227392292565825,0.0287575125211499,0.169580401347414,0.109475,-0.109475,-0.5692,-54.64,54.64,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M40","BS_M44","Spinal cord/r7/r8","Spinal dI4 interneurons","Developmental progression",242,246,234,238,242,246,"222","226",395636,0.280159160788569,0.20034856098446,0.554530656538253,0.535926963168165,0.045215830352988,0.212640142854043,38632,0,0.0685788652515395,0.387618296529968,0.172732449782564,0.023075199587104,0.151905232257167,0.13177,-0.13177,-0.7131,-65.77,65.77,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M51","BS_M19","Spinal V3 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",254,218,229,103,254,218,"234","200",4440,0,0.192935423593941,0.457847003154574,0.47972972972973,0.0425531001964398,0.206284027972211,570526,0,0.0596380055049316,0.327287066246057,0.175783399880111,0.0180647625616808,0.134405217762112,0.133297,-0.133297,-0.7657,-69.09,69.09,"Brain_spinal_cord"
"Brain_spinal_cord","BS_M33","BS_M8","Oligodendrocyte progenitor cells","Committed oligodendrocyte precursors","Developmental progression",234,262,180,57,234,262,"214","242",29522,0,0.0846382603363418,0.280701754385965,0.313291782399566,0.0171257767584788,0.130865491090962,1865,0,0.0964004078907364,0.291553626333876,0.315281501340482,0.0234708811585121,0.1532020925396,0.011762,0.011762,0.0826,13.9,13.9,"Brain_spinal_cord"
