system,node_id,node_name,n_cells,median,mean_scanpy,q90,pct_scanpy,variance,std
Brain_spinal_cord,BS_M44,Spinal dI4 interneurons,38632.0,-0.0665151723225911,0.0164413868766266,0.4038823642730714,0.1745703044108511,0.0462138386583404,0.21497404182445
Brain_spinal_cord,BS_M17,GABAergic cortical interneurons,603448.0,-0.0646445433298746,0.0159846617257046,0.3854744075139363,0.177481738277366,0.0483747453311941,0.2199425955361856
Brain_spinal_cord,BS_M41,Spinal dI1 interneurons,35714.0,-0.0723034604390462,0.0036956946854629,0.3684990003903707,0.1692613540908327,0.0408371995286804,0.2020821603424717
Brain_spinal_cord,BS_M13,Di/mesencephalon glutamatergic neurons,30999.0,-0.0750349426269531,-0.0005864013707941,0.3506564737955729,0.1630697764444014,0.0421455952616108,0.2052939240737796
Brain_spinal_cord,BS_M52,Striatal projection neurons,6235.0,-0.0873293177286783,-0.018424671146456,0.2971319618225099,0.1714514835605453,0.0374768932855282,0.1935894968368073
Brain_spinal_cord,BS_M11,Deep-layer neurons,236402.0,-0.0758488845825195,-0.037414452020403,0.0906852114995319,0.1051598548235632,0.020560627753912,0.1433897756254332
Brain_spinal_cord,BS_M56,Upper-layer neurons,238829.0,-0.0690580050150553,-0.049014933991142,-0.0174989782969156,0.0516603930008499,0.0125262514627005,0.1119207374113507
Endothelium,En_M7,Hematoendothelial progenitors,9693.0,-0.1102619552612304,0.0166762951804042,0.3883931601842244,0.3801712576085835,0.0670014925030002,0.2588464651159066
Endothelium,En_M5,Endothelium,90215.0,-0.1146586100260416,-0.0011204762219409,0.4038801253636679,0.2831679875852131,0.0629627074980204,0.2509237085211767
Endothelium,En_M2,Brain capillary endothelial cells,15179.0,-0.1174606323242187,-0.0416709249983307,0.3008890002568565,0.202911917781145,0.044667759841852,0.2113474860078824
Epithelial_cells,Ep_M21,Placodal area,60938.0,-0.113284413019816,0.057258031108542,0.7498533970514935,0.4498178476484295,0.2511892740559637,0.5011878630373682
Epithelial_cells,Ep_M22,Pre-epidermal keratinocytes,114402.0,-0.2504151439666748,-0.0765948375414121,0.5185572992960613,0.3197496547263159,0.1755604135729942,0.4189993002058526
Epithelial_cells,Ep_M20,Pituitary/Pineal gland progenitors,2797.0,0.0458488210042318,0.1203836137020123,0.7568269405364991,0.5244905255631033,0.2175632706070513,0.4664367809329056
Epithelial_cells,Ep_M5,Branchial arch epithelium,41134.0,-0.2282402229309082,-0.0753203284187206,0.5261766223907471,0.2881800943258618,0.1587945338974161,0.3984903184487876
Epithelial_cells,Ep_M14,Olfactory epithelial cells,33331.0,-0.3193291091918945,-0.2286986867264526,0.1890106232961019,0.1707119498364885,0.0821107547100559,0.2865497421217753
Epithelial_cells,Ep_M10,Granular keratinocytes,41185.0,-0.2765802955627441,-0.1988504624855638,0.1920442711512247,0.1571931528469103,0.0786078978965989,0.2803710004558227
Epithelial_cells,Ep_M24,Thymic epithelial cells,1937.0,-0.2549537467956543,-0.1688005866954749,0.2974233506520593,0.2003097573567372,0.0861213156162461,0.2934643344875934
Epithelial_cells,Ep_M16,Otic epithelial cells,29337.0,-0.2846955871582031,-0.1617973233542364,0.339421065012614,0.2614786788015134,0.1148002455169578,0.3388218492319494
